File PDB Lig iFull Full7 iFull5 blFull4 blFull2 bliFull6 Full5 iFull4 Full4 iFull1 Full3 iFull6 blFull3 blFull blFull1 bliFull2 bliFull1 Full2 blFull5 Full6 bliFull blFull7 bliFull7 blFull6 bliFull4 bliFull5 iFull7 iFull3 Full1 iFull2 bliFull3 Full
pdb/renum/3RZE/3RZE_A_holo.pdb 3RZE 3RZE antagonist 10.5539116571429 5.4076135 14.3532464 -0.386617625 -0.174099433333333 -0.0673854000000002 6.82997588235294 13.2519276 7.087932875 14.235804 5.53729269444444 11.3865636 -0.355213694444444 -0.500954645933014 -0.15624623076923 -0.0684442000000001 -0.0764767999999988 4.14909743333333 -0.716297705882353 5.22717751515151 -0.0925949714285714 -1.10661084615385 -0.0355168000000001 -0.612776242424242 -0.2206184 -0.1160274 4.836945 8.7197642 6.79049246153846 7.0931308 -0.0636958000000002 5.81718967464115
pdb/renum/3SN6/3SN6_R_holo.pdb 3SN6 3SN6 agonist 16.9068920571429 4.923683375 44.4789414 -0.174099884615385 -0.205953033333333 -0.1195982 11.0286088571429 14.6379382 7.20790284615385 14.6294898 6.31838063888889 19.622622 -0.814011055555556 -0.54186703652968 -0.239578766666667 -0.0544948000000002 -0.059580200000001 4.6371831 -0.416982785714286 7.22803458064516 -0.105781028571429 -1.85720366666667 -0.0402929999999998 -0.302766677419355 -0.1234476 -0.312355399999998 4.8751234 10.7931482 9.63034343333334 9.3109814 -0.0306980000000006 7.52663021917808
pdb/renum/3UON/3UON_A_holo.pdb 3UON 3UON antagonist 15.6485837714286 5.75415 26.9587346 -0.513871866666667 -0.141018466666667 -0.241591000000001 10.3049858181818 10.4847116 9.59455336666667 12.8490206 6.92680072222223 34.7146158 -0.409991638888889 -0.483782862385321 -0.155415033333334 -0.0411995999999999 -0.0699434000000005 4.4548185 -1.08632272727273 9.33978936363636 -0.173988828571429 -0.588164884615385 -0.0575091999999998 -0.462268696969697 -0.1317668 -0.5958272 5.6937486 12.1465052 9.33488886666666 6.69275 -0.0800845999999998 8.02191802293578
pdb/renum/3UZA/3UZA_A_holo.pdb 3UZA 3UZA antagonist 12.8142095714286 6.22091903846154 17.3180332 -0.0916665833333334 -0.383896933333333 -0.0613935999999988 6.195355975 13.2148864 6.45570183333334 16.5402682 5.53452883333333 20.764459 -0.183623694444445 -0.285112261261261 -0.0762291923076922 -0.0144966 -0.0727515999999994 4.78716476666667 -0.26754015 6.767738325 -0.0473516571428571 -0.714135692307692 -0.0621222000000003 -0.29291175 -0.0539845999999997 -0.0546064000000015 7.0445588 7.5067804 6.96926361538462 7.310481 -0.0121066000000001 6.12280786486486
pdb/renum/3UZC/3UZC_A_holo.pdb 3UZC 3UZC antagonist 12.6979420571429 6.68874911538461 16.9997942 -0.146862875 -0.410952 -0.0518941999999996 6.2086216 13.247384 6.47092841666667 16.4894508 5.56030069444444 20.3908316 -0.226132555555556 -0.397289252252252 -0.125104269230769 -0.0164387999999999 -0.0598843999999996 4.99205193333333 -0.1947868 6.816336375 -0.0440866285714285 -1.70093930769231 -0.0489381999999997 -0.2233892 -0.0735995999999997 -0.0470352000000009 6.9651506 7.4024328 6.75524707692308 7.3905504 -0.0108160000000003 6.19719317567568
pdb/renum/3V2W/3V2W_A_holo.pdb 3V2W 3V2W antagonist 9.03804054285714 6.02651673076923 10.7623514 -0.203923391304348 -0.379773538461538 -0.0500896000000003 5.79178970967742 16.4629516 7.13705452173913 4.323406 5.40420417647059 11.9817584 -0.960288470588235 -0.66694029787234 -0.148889315789474 -0.0253385999999999 -0.0685725999999998 3.78478223076923 -0.229317580645161 5.15331079310345 -0.0652448285714285 -2.19035607692308 -0.0782005999999999 -0.389090275862069 -0.1174564 -0.0671147999999999 6.8454946 7.1188958 4.87230152631579 5.771426 -0.0499412000000002 5.44975634042553
pdb/renum/3V2Y/3V2Y_A_holo.pdb 3V2Y 3V2Y antagonist 10.3092511714286 6.32671573076923 11.410754 -0.207090652173913 -0.351384769230769 -0.0648421999999998 6.27323664516129 16.8645042 7.43425947826087 12.5753886 5.84413208823529 12.2550704 -1.02423229411765 -0.722992049751244 -0.2057876875 -0.0240119999999997 -0.0898858000000004 3.64964684615385 -0.25099570967742 5.47543272413793 -0.078571657142857 -2.74454261538461 -0.0796797999999996 -0.374973586206897 -0.1374758 -0.0945136000000002 6.8285384 7.1435516 10.46778715625 5.086951 -0.0595924 6.55373611940299
pdb/renum/3VG9/3VG9_A_holo.pdb 3VG9 3VG9 antagonist 11.5247917428571 6.04268684615385 15.0836026 -0.03842175 -0.125347466666667 -0.0158383999999995 6.04390675 14.467659 7.239011125 15.1162892 6.02074077777778 16.2208144 -0.0143378611111111 -0.223620278026906 -0.0437517037037038 -0.00393060000000016 -0.0332344000000003 4.70538446666667 -0.086429375 6.251002475 -0.0179238 -1.33959265384615 -0.0307060000000002 -0.130018325 -0.0267708000000003 -0.0117107999999998 7.1776298 6.5289178 6.56378537037037 6.0786294 -0.00327559999999956 6.08866771748879
pdb/renum/3VGA/3VGA_A_holo.pdb 3VGA 3VGA antagonist 12.752267 6.56811011538461 17.4477032 -0.0937029583333333 -0.153052133333333 -0.0384784000000003 6.150749 14.1303274 6.837401875 15.2672672 5.91145663888889 22.4274252 -0.134707861111111 -0.24006831838565 -0.070388074074074 -0.0105622000000001 -0.0506097999999994 4.67663453333333 -0.180485925 7.06391205 -0.0336641999999999 -0.934980615384615 -0.0380333999999998 -0.21039765 -0.0483835999999997 -0.0411746000000001 7.317428 6.521842 6.43339296296296 6.153876 -0.00840739999999993 6.23438580717489
pdb/renum/3VW7/3VW7_A_holo.pdb 3VW7 3VW7 antagonist 7.30858722857143 5.38783575 7.667164 -0.990686958333333 -0.0659627 -0.078947 6.65458711428572 10.1299304 5.81924966666667 8.4350124 5.37506044444445 9.3570456 -0.346118055555556 -0.587654588235294 -0.08165775 -0.0923596000000001 -0.0578016 3.9886811 -0.524314742857143 4.27255997222222 -0.0911393714285714 -1.54670264285714 -0.0167836 -0.760675222222222 -0.2686792 -0.0784400000000001 3.4986368 7.038072 4.80717671875 5.0342494 -0.0449645999999996 5.17754011312218
pdb/renum/3ZEV/3ZEV_A_holo.pdb 3ZEV 3ZEV agonist 4580.40193594286 17.9767421875 57.3636212 0 0 0 20.0234433157895 39.4984204 19.1460678076923 31807.580922 18.5981353055556 60.1324786 0 0 0 0 0 17.1489818518519 0 21.5233296857143 0 0 0 0 0 0 30.9044812 38.531056 4984.67785659375 28.8025722 0 722.25445880531
pdb/renum/3ZPQ/3ZPQ_B_holo.pdb 3ZPQ 3ZPQ antagonist 17.6084141714286 7.70163966666667 18.6019436 -0.119729538461539 -0.0421289666666667 -0.0502679999999991 7.36339867567568 13.1249404 6.95126973076923 15.628507 6.44390372222222 52.4152158 -0.31815175 -0.22595312173913 -0.0384779999999998 -0.0193243999999998 -0.0483036000000002 4.56584946666667 -0.505693621621622 12.7308138571429 -0.0352746 -0.192916083333333 -0.0178341999999999 -0.272655666666667 -0.0576168000000003 -0.0369182000000006 6.3294844 10.273806 12.9588130857143 6.885002 -0.0166569999999998 8.6748990173913
pdb/renum/3ZPR/3ZPR_B_holo.pdb 3ZPR 3ZPR antagonist 17.6237863714286 7.62195729166667 18.478461 -0.123917192307692 -0.0464946 -0.0292711999999959 7.18836335135135 13.128239 6.97374084615385 15.490915 6.57032758333333 52.7351366 -0.223039166666667 -0.2262102 -0.033805085714286 -0.0136239999999999 -0.0484406000000007 4.58180706666667 -0.665822351351351 12.8348313333333 -0.0264986857142853 -0.138799416666667 -0.0208714000000002 -0.243629999999999 -0.0285363999999994 -0.0275244000000004 6.3710142 10.2152474 12.8260873714286 6.9474914 -0.0172228000000006 8.66163330434783
pdb/renum/4A4M/4A4M_A_holo.pdb 4A4M 4A4M agonist 12.6333530285714 7.795408 14.5596806 -0.367158541666667 -0.211051566666667 -0.357660799999999 6.49499226315789 10.2531552 6.00293016666667 18.1545602 6.78917488888889 24.7545978 -0.793137027777778 -0.616040982142857 -0.23461903125 -0.0982032000000004 -0.1775286 5.0785355 -0.691459315789474 8.4589137631579 -0.161243428571428 -1.52138142307692 -0.0532614000000001 -0.551518815789474 -0.1641844 -0.217157999999999 4.6522888 7.741377 8.48680425 8.3178116 -0.0607076000000001 7.06849758035715
pdb/renum/4AMI/4AMI_A_holo.pdb 4AMI 4AMI agonist 10.6175859714286 5.83985795833333 13.1711188 -0.152722307692307 -0.173961 -0.0909723999999995 6.81386640625 11.7007876 6.277551 13.5308204 5.82152969444445 13.6472454 -0.686476666666667 -0.53617825 -0.318603457142857 -0.0244599999999998 -0.0136239999999997 3.98681056666667 -0.54296728125 5.95691948275862 -0.0649838857142856 -1.64224216666667 -0.0394028000000001 -0.407832172413793 -0.0943835999999996 -0.1014526 5.458236 11.0259736 11.5313326857143 5.78892 -0.0905918000000002 6.73086479716981
pdb/renum/4AMJ/4AMJ_B_holo.pdb 4AMJ 4AMJ inverse_agonist 17.6684182285714 7.111945625 18.5118394 -0.206991576923077 -0.187077766666667 -0.175079600000004 6.95326437837838 12.9090772 6.86239311538462 15.7756108 6.18726152777778 52.848883 -0.549217305555556 -0.487873782608696 -0.3329476 -0.0356673999999998 -0.0697557999999997 4.4738598 -0.907048297297297 12.6575967380952 -0.0793900857142862 -0.750363041666667 -0.0417801999999998 -0.433865880952381 -0.1031142 -0.0905685999999999 6.4016642 10.251389 12.6503580571429 6.980464 -0.0397647999999995 8.42486305217391
pdb/renum/4BUO/4BUO_A_holo.pdb 4BUO 4BUO agonist 7180.44211448571 21.3702884375 72.0738054 0 0 0 24.5919059473684 51.492503 25.4451231923077 49935.9466214 25.8228975555555 75.309994 0 0 0 0 0 25.7771237407407 0 25.9799562 0 0 0 0 0 0 37.781057 51.5934144 7823.34378821875 38.8974062 0 1129.0346070885
pdb/renum/4BV0/4BV0_A_holo.pdb 4BV0 4BV0 agonist 10.9889451714286 8.79716015625 9.9788608 0 0 0 5.33636274285714 23.671478 8.82501515384615 8.4443948 6.11012415151515 16.7070678 0 0 0 0 0 3.732300125 0 6.08794331428571 0 0 0 0 0 0 7.5006252 6.8751562 9.33713089655172 3.7450334 0 7.00455303883495
pdb/renum/4BVN/4BVN_A_holo.pdb 4BVN 4BVN antagonist 17.4883086285714 6.93032491666667 12.5120968 -0.224901076923077 -0.0644145 -0.0905676000000028 6.20609447058824 11.7825494 6.94225838461539 15.2996038 6.79061269444444 59.745285 -0.471070277777778 -0.295472434977578 -0.0555986562500001 -0.0344024000000001 -0.0700188000000004 4.36389406666667 -0.430228617647059 13.5420122682927 -0.0627752285714289 -0.543173958333333 -0.0209565999999999 -0.285581829268293 -0.1298048 -0.0678687999999999 6.0178198 10.6916024 10.5603686875 6.3692032 -0.0258075999999994 8.18998613452915
pdb/renum/4BWB/4BWB_A_holo.pdb 4BWB 4BWB agonist 12.7544708 8.62797140625 14.7040094 0 0 0 6.6971691875 13.8453394 6.94619338461538 5.385332 6.21037536111111 31.2597998 0 0 0 0 0 4.83421903703704 0 8.72529397297297 0 0 0 0 0 0 7.5224076 10.5483924 7.17475496153846 6.016015 0 7.10408546296296
pdb/renum/4DAJ/4DAJ_A_holo.pdb 4DAJ 4DAJ inverse_agonist 8.35356905714286 5.72652696153846 8.5967668 -0.461437433333333 -0.1296092 -0.0613635999999999 7.54889712903226 9.1211936 9.2703673 12.5934262 6.66662397222222 4.9436554 -0.330385666666667 -0.459119689320388 -0.187723066666666 -0.0265299999999998 -0.0452673999999995 4.21102026666667 -1.11949493548387 3.97414713043478 -0.0626061142857142 -0.577335730769231 -0.0647648 -0.417678652173913 -0.0756201999999998 -0.0780918000000002 5.5197204 11.9848016 10.9524145333333 5.7154194 -0.086605 7.02584185436893
pdb/renum/4DJH/4DJH_A_holo.pdb 4DJH 4DJH antagonist 10.793448 5.70861042857143 16.2766232 -0.253157961538462 -0.7993356 -0.140245400000001 8.55305021052632 8.6387828 5.70774903846154 10.9870934 5.39952975 21.6482404 -0.615682333333333 -0.655634140186916 -0.228896633333333 -0.043737 -0.1457828 5.25789133333333 -1.12881481578947 7.23547978787879 -0.0952145142857147 -0.864963238095238 -0.0738766000000001 -0.595541727272727 -0.101371600000001 -0.112770000000001 4.8516232 8.3901834 12.6146398333333 4.7615896 -0.0487182000000002 7.30200019158879
pdb/renum/4DKL/4DKL_A_holo.pdb 4DKL 4DKL antagonist 11.2475407714286 7.47719460714286 22.283188 -0.0739728076923076 -0.0912195333333334 -0.0603725999999998 9.36029916216216 8.7655066 5.7931415 11.636041 5.58985711111111 16.5551758 -0.144756833333333 -0.468257091743119 -0.1056998 -0.0165854000000001 -0.0711338000000005 4.83175126666667 -1.17711821621622 6.15325348387097 -0.0592677714285714 -1.15817735714286 -0.080756 -0.421147967741936 -0.0393615999999996 -0.1033442 6.4310778 8.1863272 5.75003456666667 4.875469 -0.0433207999999999 6.49428204587156
pdb/renum/4EA3/4EA3_A_holo.pdb 4EA3 4EA3 antagonist 13.7607274571429 9.05997603571429 18.3884748 -0.27009752 -0.440735333333333 -0.119186999999999 8.84679128947368 12.2127016 6.68132348 11.6952576 5.36228768571429 35.9815798 -0.4881794 -0.451039746666666 -0.128610677419355 -0.0479071999999999 -0.1318846 4.4885784 -0.507759868421053 9.27732913157895 -0.100334714285714 -0.642030535714285 -0.0406620000000004 -0.609592236842105 -0.1521264 -0.1717492 6.7435822 5.8487826 5.83170112903226 5.4547136 -0.0388266000000004 7.16688510222222
pdb/renum/4EIY/4EIY_A_holo.pdb 4EIY 4EIY antagonist 11.0975791142857 5.75583523076923 8.7952788 -0.0627881666666668 -0.109740266666667 -0.0297528 4.594818 13.3418812 6.42065195833333 14.0683794 5.26900669444445 20.9899068 -0.0869101944444445 -0.185340808219178 -0.0622349354838711 -0.00474660000000036 -0.0250346000000004 4.12133926666667 -0.194282342857143 6.6657012972973 -0.0196274000000002 -0.623528192307692 -0.0225624000000002 -0.208671567567567 -0.0334340000000004 -0.0144202000000003 6.5944204 8.1461866 6.89424061290323 5.7470006 -0.00744119999999988 5.65407679908676
pdb/renum/4EJ4/4EJ4_A_holo.pdb 4EJ4 4EJ4 antagonist 9.60684371428572 8.14910135714286 13.6419844 -0.292228423076923 -0.133604333333333 -0.0791594000000007 9.559959 7.4075906 5.88347426923077 12.0902164 5.42799797222222 15.0697718 -0.304407027777778 -0.411026914798207 -0.121025228571428 -0.0215175999999999 -0.0376171999999997 4.2689973 -0.480258675675676 5.78154696774194 -0.0565482000000001 -1.28562835714286 -0.0627374 -0.357781677419355 -0.0857201999999999 -0.0673702000000002 6.5426882 7.5571926 7.42509974285714 4.938462 -0.0417154000000005 6.71501320627803
pdb/renum/4GRV/4GRV_A_holo.pdb 4GRV 4GRV agonist 11.2691173142857 8.60170409375 9.8385958 0 0 0 6.23120616666667 19.161993 7.61734930769231 6.8559138 5.9355125 19.1856954 0 0 0 0 0 4.46573290322581 0 6.70589174193549 0 0 0 0 0 0 4.878325 10.6292546 6.06591082758621 8.3340436 0 6.486603
pdb/renum/4IAQ/4IAQ_A_holo.pdb 4IAQ 4IAQ agonist 10.8120312 4.5652127826087 12.9393908 -0.2265135 -0.105236766666667 -0.0871407999999995 6.209957 8.348205 5.49248158333333 12.1256192 6.27754666666667 20.685269 -0.446534 -0.375138167464115 -0.1664044375 -0.0267365999999999 -0.0377448000000003 3.95639933333333 -0.485768909090909 6.81607574193549 -0.0535060000000001 -0.799170260869565 -0.0303376000000004 -0.451580451612903 -0.0767685999999999 -0.0757604000000001 5.4627634 9.0832082 9.03746559375 7.0397628 -0.0400532000000004 6.1575547368421
pdb/renum/4IAR/4IAR_A_holo.pdb 4IAR 4IAR agonist 10.0885408571429 4.79515880769231 8.5651708 -0.161723875 -0.1315023 -0.17129 5.28092175757576 8.3867058 5.62179033333333 12.1180502 6.20254094444445 18.701679 -0.789455805555555 -0.548049585714286 -0.21820915625 -0.016229 -0.0182231999999997 3.84076803333333 -0.36196803030303 6.30877286206896 -0.0653071714285713 -1.89742365384615 -0.0386588 -0.364927896551724 -0.0716156000000002 -0.0728858000000001 6.0417202 9.912331 8.5822721875 6.894129 -0.0682477999999994 5.85699596666667
pdb/renum/4IB4/4IB4_A_holo.pdb 4IB4 4IB4 agonist 9.62427857142857 4.32900478571429 9.9683982 -0.109879115384615 -0.0724538 -0.0376747999999992 5.00389336363636 10.446378 5.39513292307692 9.1928804 6.18798744444444 17.623125 -0.571263222222222 -0.477440236111111 -0.0911401785714285 -0.0184330000000001 -0.0188357999999999 4.14466113333333 -0.381084424242424 5.99879008571429 -0.0301178857142856 -1.81272657142857 -0.0370005999999999 -0.332773971428571 -0.0480712000000002 -0.0288383999999997 5.1470592 8.4954838 6.11164832142857 6.4966254 -0.0219714000000002 5.34632064351852
pdb/renum/4JKV/4JKV_A_holo.pdb 4JKV 4JKV antagonist 8.89576802857143 3.86326154545455 15.7392706 -0.296401782608696 -0.710176333333333 -0.335971399999999 5.85062483333333 8.8093408 5.93753947826087 9.019888 5.92034297222223 12.5779302 -0.503187388888889 -1.64208601351351 -1.56731228125 -0.1406098 -0.6739828 3.543404875 -0.531549277777778 11.4136778571429 -0.337493542857143 -1.10187718181818 -0.1568964 -4.6742002244898 -0.1192622 -0.5863868 3.2101402 7.923085 7.73112275 4.9907214 -0.3493454 6.92350388738739
pdb/renum/4K5Y/4K5Y_C_holo.pdb 4K5Y 4K5Y antagonist 7.19603488571429 9.46059173076923 10.5564534 -0.108894892857143 -0.0416623076923077 -0.1845878 5.601544 6.5184756 6.56512385714286 4.932246 5.90378088235294 11.9824244 -0.14842594117647 -0.257346201030928 -0.0684899090909091 -0.0359275999999998 -0.0918107999999999 4.75906211538462 -0.434152633333333 6.56767553571429 -0.147966285714286 -0.217262576923077 -0.1380266 -0.734507857142857 -0.0698075999999999 -0.3265412 4.5564704 6.0864136 4.45954804545455 5.7397608 -0.1890624 6.20780572164948
pdb/renum/4LDE/4LDE_A_holo.pdb 4LDE 4LDE 0agonist_g 17.4202981428571 5.09830633333333 21.733286 -0.231427307692308 -0.2071515 -0.392371199999997 7.40322308823529 11.9023218 6.15995892307692 13.0649964 6.68577102777778 47.7406282 -0.994503111111111 -0.610784060747663 -0.255238935483871 -0.0606702000000001 -0.0550618000000004 4.03266176666667 -0.478876882352941 12.5113703636364 -0.138699685714285 -1.824937 -0.0362411999999999 -0.444888272727272 -0.1480162 -0.216848999999999 4.7510156 16.2655108 10.411232483871 6.4843282 -0.0616881999999993 7.62392013084112
pdb/renum/4LDL/4LDL_A_holo.pdb 4LDL 4LDL 0agonist_g 17.2829771714286 5.11190391666667 22.1382756 -0.192229576923077 -0.206349766666667 -0.3723068 7.39127732352941 11.7970306 6.16882342307692 12.7896826 6.77691533333333 46.3709812 -0.899943833333333 -0.559316355140187 -0.260659419354839 -0.0488487999999997 -0.0540698000000003 4.01114003333333 -0.332818647058823 12.2913698787879 -0.1272646 -1.85230125 -0.0418172 -0.371386484848485 -0.1245394 -0.1935432 4.834508 16.6735798 10.0877093548387 6.3767824 -0.055727000000001 7.55614897663551
pdb/renum/4LDO/4LDO_A_holo.pdb 4LDO 4LDO 0agonist_g 17.6140807714286 6.28623466666667 22.4533104 -0.127800884615385 -0.0575827 -0.149476400000002 7.51227358823529 12.2013674 6.36756957692308 12.8929764 7.30094925 47.8415648 -0.345930888888889 -0.261880271028037 -0.110944870967742 -0.0294760000000001 -0.0254985999999995 4.17401783333333 -0.283275647058823 12.6463752727273 -0.0566442000000003 -0.658314166666667 -0.0176500000000003 -0.292980575757576 -0.0827164 -0.0701848000000005 4.7837496 16.72832 10.4885513548387 6.3972768 -0.0215071999999992 7.95501835046729
pdb/renum/4MBS/4MBS_A_holo.pdb 4MBS 4MBS antagonist 7.69492154285715 8.7712755625 8.5108236 -0.231178653846154 -0.479512266666667 -0.0396790000000001 5.2668566 9.1934958 5.84932488461538 11.7781022 4.74488019444444 7.1745152 -0.234357583333333 -0.488997812227074 -0.263277735294118 -0.0375872 -0.1310178 3.9695202 -1.16704654285714 4.83313533333333 -0.065170057142857 -0.48880521875 -0.0518854 -0.491882611111111 -0.0675789999999996 -0.0993303999999995 6.0965832 6.6636884 7.33743208823529 4.4472424 -0.0291115999999999 5.80991310917031
pdb/renum/4MQS/4MQS_A_holo.pdb 4MQS 4MQS 0agonist_g 12.0110571428571 5.42273811538462 8.4724478 -0.1881302 -0.0232769666666666 -0.0802694000000002 5.41608829032258 11.3702814 7.91132076666667 12.3640928 6.49712863888889 28.3205258 -0.230278666666667 -0.154421304147465 -0.0602948387096774 -0.0199975999999998 -0.0161173999999995 4.12607283333333 -0.262326806451613 9.04162303030303 -0.0446031714285714 -0.102275384615385 -0.00973379999999988 -0.188386212121212 -0.0668172 -0.0858843999999999 5.1820938 11.0304426 9.18668787096774 7.3375158 -0.0334024000000001 6.85285369124424
pdb/renum/4N4W/4N4W_A_holo.pdb 4N4W 4N4W antagonist 10.5440056285714 4.69827586363636 24.5867232 -0.0716289615384616 -0.107871375 -0.0227974000000003 7.81987416666667 7.963134 5.827733 9.7342932 6.33478525 14.0993824 -0.209265111111111 -0.157930285714286 -0.16324840625 -0.00923599999999993 -0.0827513999999997 4.16194725 -0.119552583333333 16.2046495416667 -0.0405247714285715 -0.2451425 -0.0542479999999999 -0.176470770833333 -0.0396994000000003 -0.0591812000000004 3.3690004 8.7824698 8.9975396875 5.2730364 -0.0157599999999995 8.61643771428571
pdb/renum/4N6H/4N6H_A_holo.pdb 4N6H 4N6H antagonist 11.4343222857143 6.31516075 11.9208856 -0.142496192307692 -0.0716502 -0.0620542 7.87247202631579 8.7428422 6.23642623076923 9.833219 5.50283191666667 31.411087 -0.243315777777778 -0.334288568376068 -0.128774447368421 -0.0266496000000001 -0.1104844 4.33419776666667 -0.893948842105263 8.33685389473684 -0.0566022571428572 -0.209319785714286 -0.0478224000000001 -0.496981868421053 -0.0576457999999997 -0.0631788000000004 6.3751876 7.0113682 8.09341357894737 4.7456664 -0.0283805999999998 6.79745113675214
pdb/renum/4NC3/4NC3_A_holo.pdb 4NC3 4NC3 agonist 10.5309557714286 4.64354767857143 11.0356602 -0.113633461538462 -0.0828197 -0.0489542000000007 5.32659396969697 10.176689 5.46787407692308 9.6956138 6.35973680555555 20.1715132 -0.623586888888889 -0.520407870370371 -0.117406035714286 -0.0204844 -0.0320002000000002 4.46251866666667 -0.432629363636364 6.65384308571429 -0.037316342857143 -1.80581414285714 -0.0418784000000001 -0.468370771428571 -0.0500872000000003 -0.0372315999999998 5.6342182 9.2791648 6.73306053571429 7.7238312 -0.0305783999999999 5.70462013888889
pdb/renum/4NTJ/4NTJ_A_holo.pdb 4NTJ 4NTJ antagonist 10.9398162 9.57749121875 22.67024 -0.461100954545454 -0.0999773448275862 -0.0746549999999987 9.16428753658537 10.9829556 6.08759218181818 9.2593038 5.65116109677419 18.697534 -0.295544516129032 -0.659712864864865 -0.0710994375000001 -0.0623499999999998 -0.0547434000000001 3.95276268965517 -0.676012926829268 10.8197658 -0.0892476285714285 -1.07663365625 -0.0288213999999998 -1.70876637142857 -0.2275482 -0.151016200000001 4.3633588 5.406173 5.9161070625 5.1991482 -0.0255991999999998 7.54038683333333
pdb/renum/4O9R/4O9R_A_holo.pdb 4O9R 4O9R antagonist 11.6011503714286 5.20998459090909 23.03005 -0.113226105263158 -0.265597625 -0.358247600000001 8.0000818 12.7051052 7.51520668421052 10.7203786 7.75789180645161 19.9532966 -0.22425670967742 -1.10545676635514 -0.7070759375 -0.1754186 -0.500498599999999 5.06248245833333 -0.324362742857143 18.5865719411765 -0.263017114285714 -0.811770272727273 -0.1894714 -3.31866821568627 -0.1067326 -0.360103399999999 3.6041504 4.7219552 10.3859839375 6.4731166 -0.1506476 10.1853847242991
pdb/renum/4PHU/4PHU_A_holo.pdb 4PHU 4PHU agonist 6.44092065714285 3.93354483333333 6.865524 -0.667811173913043 -0.0467171333333332 -0.0268293999999999 4.61261402941176 7.833362 5.06576586956522 10.0552038 5.17126154285714 7.9441182 -0.567163742857143 -0.344605693396226 -0.0252676562499999 -0.0204737999999998 -0.0220105999999994 4.06574723333333 -0.855353382352942 4.15291520588235 -0.0346215714285713 -0.146257583333333 -0.00512259999999989 -0.0895218529411764 -0.122504 -0.0331934000000002 2.9429534 6.0281952 4.71177953125 3.417088 -0.0122171999999996 4.54098679716981
pdb/renum/4PXZ/4PXZ_A_holo.pdb 4PXZ 4PXZ agonist 10.2471543428571 6.1668826875 20.6364318 -0.246300076923077 -0.1255487 -0.0326390000000002 6.3492576097561 10.9330618 5.25616434615385 8.8016468 3.99223692105263 12.696838 -0.658313394736842 -0.401290889361702 -0.15503409375 -0.0237609999999999 -0.0446049999999998 3.5406803 -0.331018609756098 4.69069491666667 -0.0359073714285713 -0.7053101875 -0.00935199999999972 -0.500400194444445 -0.0645155999999996 -0.0543949999999999 5.1800298 8.6262878 5.44582653125 4.8557844 -0.0220840000000003 5.08671046382979
pdb/renum/4QIM/4QIM_A_holo.pdb 4QIM 4QIM antagonist 9.58457637142857 5.25034709090909 13.7994624 -0.835733173913043 -1.31188091666667 -1.7167754 6.48948268571429 13.6366606 7.89279691304348 10.7004956 7.09778487878788 12.9469044 -1.16862563636364 -3.21104570852018 -2.7042444375 -0.6749804 -1.764177 4.68265933333333 -1.05863022857143 20.2362866481481 -1.12858894285714 -1.39218909090909 -0.295792 -8.75139818518519 -0.5629724 -2.0109582 3.8258594 6.123023 10.08380159375 6.0596292 -0.8744672 10.2521332466368
pdb/renum/4QIN/4QIN_A_holo.pdb 4QIN 4QIN agonist 10.1570167714286 4.85924340909091 14.6520562 -0.0759382692307693 -0.197423916666667 -0.1444838 5.95938328571429 7.6419348 5.96474196153846 9.817987 7.53546316666666 14.9194694 -0.168326 -0.730950482142857 -0.4490161875 -0.0800217999999997 -0.311544399999999 4.61855345833333 -0.265780714285714 16.3080606122449 -0.140902285714286 -0.686197454545454 -0.0825987999999999 -2.28966155102041 -0.0578420000000001 -0.1662068 3.4232652 14.3837734 9.6111895625 6.2606314 -0.1436184 8.7470538125
pdb/renum/4QKX/4QKX_A_holo.pdb 4QKX 4QKX 0agonist_g 18.1166148857143 5.50399583333333 23.0441416 -0.122498153846154 -0.291935633333334 -0.2612624 7.71884855882353 12.4315744 6.46725384615384 13.1748632 7.32481283333334 49.9505518 -0.608752583333333 -0.432058182242991 -0.164017741935484 -0.0296750000000001 -0.0440405999999999 3.9747663 -0.230853823529412 13.1314527272727 -0.0885640571428571 -1.54683670833333 -0.0446483999999998 -0.258929575757576 -0.0773104 -0.1242152 4.8231658 16.9682802 10.7401021935484 6.4237272 -0.0387963999999997 7.99954537383177
pdb/renum/4RWA/4RWA_A_holo.pdb 4RWA 4RWA antagonist 12.0119832285714 7.36113575 6.8158658 0 0 0 8.17680993548387 9.8320892 6.38614023076923 10.0977322 6.25260761111111 35.2807902 0 0 0 0 0 4.51476063333333 0 9.90908227027027 0 0 0 0 0 0 6.5586634 10.424748 7.46037161111111 5.0739938 0 7.23829763392857
pdb/renum/4RWD/4RWD_A_holo.pdb 4RWD 4RWD antagonist 12.5807263428571 7.08634878571429 16.0025992 0 0 0 9.28358794736842 8.696764 6.20036057692308 10.1584902 5.76840825 33.4146982 0 0 0 0 0 4.52480096666667 0 9.36177439473684 0 0 0 0 0 0 6.6096596 8.0877996 7.737108 5.0950736 0 7.28488587931035
pdb/renum/4RWS/4RWS_A_holo.pdb 4RWS 4RWS antagonist 9.53779742857143 7.21478310714286 12.3879134 0 0 0 11.4265971764706 9.1100874 6.56333326923077 7.723504 5.88396080555556 19.1024194 0 0 0 0 0 4.32717444444444 0 10.3762419411765 0 0 0 0 0 0 4.5165076 8.5223332 6.10991117142857 5.401817 0 7.52936505454545
